SCORE,OpenCriticURL,SaleEnds,SaleStarted,LowestPrice,MainStory,MainExtra,Completionist,PlusPrice,PlusDiscount,PlusPercentOff,Publisher,ReleaseDate,genre,PercentOff,Title,OriginalTitle,Slug,id,Image,IsPS4,IsPS5,Popularity,CampaignName,CampaignCategoryId,Region,url,platform,ESRBRating,MexPrice,idPrice,idSalePrice,inPrice,inSalePrice,sgPrice,sgSalePrice,trPrice,trSalePrice,usPrice,usSalePrice,hkPrice,hkSalePrice
74,https://www.metacritic.com/game/the-last-faith,2026-10-07T14:59:00.000Z,2026-09-23,/game/80962,17,19,24,,,,,0000-00-00,"Action, Adventure, Role Playing Games",45%,The Last Faith,"The Last Faith (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",the-last-faith-ps4-ps5,UP3639-PPSA09347_00-9261584584478566,https://image.api.playstation.com/vulcan/ap/rnd/202311/1102/70b8ca1f5df59bd0d14527d6635ba7a372d554632c9bf1a4.png?w=200,1,1,2,cat.gma.Autumn_Adventures_26_New,1eda2d3d-2420-4522-9c9d-4b7491f91f4f,en-id,https://store.playstation.com/en-id/product/UP3639-PPSA09347_00-9261584584478566,Playstation,TRD,null,387390,213064,1997,1098,35.54,19.54,50900,27995,27.99,15.39,198.00,108.90
74,https://www.metacritic.com/game/eiyuden-chronicle-rising,2026-10-07T14:59:00.000Z,2026-09-23,/game/93968,12,16,20,,,,,0000-00-00,Action,75%,Eiyuden Chronicle: Rising,"Eiyuden Chronicle: Rising (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",eiyuden-chronicle-rising-ps4-ps5,UP4040-PPSA04717_00-EIYUDENRISINGPS5,https://image.api.playstation.com/vulcan/ap/rnd/202301/0420/vV1Uykm53mjbLgD43gnBtJjm.png?w=200,1,1,7,cat.gma.Autumn_Adventures_26_New,1eda2d3d-2420-4522-9c9d-4b7491f91f4f,en-id,https://store.playstation.com/en-id/product/UP4040-PPSA04717_00-EIYUDENRISINGPS5,Playstation,TRD,null,219780,54945,1248,312,21.40,5.35,52500,13125,14.99,3.74,118.00,29.50
74,https://www.metacritic.com/game/castlevania-anniversary-collection,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Action,80%,Castlevania Anniversary Collection,Castlevania Anniversary Collection (English Ver.),castlevania-anniversary-collection-ps4,UP0101-CUSA15109_00-ASIA000000000000,https://image.api.playstation.com/cdn/UP0101/CUSA15109_00/nH95xene5DVyqDIp1dB6BZQJi2Y1NmlgD7uaEF7Sah7qR0x0wKkJkkUbhCLNM3qQ.png?w=200,1,0,5,cat.gma.Autumn_Adventures_26_New,1eda2d3d-2420-4522-9c9d-4b7491f91f4f,en-id,https://store.playstation.com/en-id/product/UP0101-CUSA15109_00-ASIA000000000000,Playstation,TRD,null,316350,63270,1664,332,30.56,6.11,69900,13980,19.99,3.99,157.00,31.40
74,https://www.metacritic.com/game/gloomy-eyes,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Adventure,50%,Gloomy Eyes,"Gloomy Eyes (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",gloomy-eyes-ps5,HP6978-PPSA30376_00-0002817632118469,https://image.api.playstation.com/vulcan/ap/rnd/202506/2408/74971fb1522f0f7c54b5fd1acd63316256a5824ec6d6ea0c.png?w=200,0,1,,cat.gma.Autumn_Adventures_26_New,1eda2d3d-2420-4522-9c9d-4b7491f91f4f,en-id,https://store.playstation.com/en-id/product/HP6978-PPSA30376_00-0002817632118469,Playstation,TRD,null,387390,193695,,,35.54,17.77,,,,,198.00,99.00
74,https://www.metacritic.com/game/herdling,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Adventure,50%,Herdling,"Herdling (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",herdling-ps5,UP3971-PPSA28151_00-0498381348796488,https://image.api.playstation.com/vulcan/ap/rnd/202506/0617/51bd10e5fbff9b83134133ef6e08dc3eb5c42d8a4215c21c.png?w=200,0,1,,cat.gma.Autumn_Adventures_26_New,1eda2d3d-2420-4522-9c9d-4b7491f91f4f,en-id,https://store.playstation.com/en-id/product/UP3971-PPSA28151_00-0498381348796488,Playstation,TRD,null,387390,193695,1997,998,35.54,17.77,1.03100,51550,24.99,12.49,198.00,99.00
74,https://www.metacritic.com/game/time-flies,2026-10-07T14:59:00.000Z,2026-09-23,/game/109127,,,,,,,,0000-00-00,Adventure,50%,Time Flies,"Time Flies (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",time-flies-ps5,UP3971-PPSA18530_00-0736036200626090,https://image.api.playstation.com/vulcan/ap/rnd/202506/2515/5479a96db001ff1be9c6ced33601b29e626132b63dc42c7e.png?w=200,0,1,,cat.gma.Autumn_Adventures_26_New,1eda2d3d-2420-4522-9c9d-4b7491f91f4f,en-id,https://store.playstation.com/en-id/product/UP3971-PPSA18530_00-0736036200626090,Playstation,TRD,null,220890,110445,1165,582,20.27,10.13,60100,30050,14.99,7.49,108.00,54.00
74,https://www.metacritic.com/game/discounty,2026-10-07T14:59:00.000Z,2026-09-23,/game/140258,,,,,,,,0000-00-00,"Role Playing Games, Simulation",35%,Discounty,"Discounty (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",discounty-ps4-ps5,EP4293-PPSA21990_00-DISCOUNTYSIEEPS5,https://image.api.playstation.com/vulcan/ap/rnd/202507/0307/34c1e09959b87f7d103b0dae8e26fa65e5613facb733e3e2.png?w=200,1,1,3,cat.gma.Autumn_Adventures_26_New,1eda2d3d-2420-4522-9c9d-4b7491f91f4f,en-id,https://store.playstation.com/en-id/product/EP4293-PPSA21990_00-DISCOUNTYSIEEPS5,Playstation,TRD,null,309690,201298,1499,974,28.42,18.47,84900,55185,19.99,12.99,148.00,96.20
74,https://www.metacritic.com/game/bloomtown-a-different-story,2026-10-07T14:59:00.000Z,2026-09-23,/game/129988,,,,,,,,0000-00-00,Role Playing Games,50%,Bloomtown: A Different Story,"Bloomtown: A Different Story (Simplified Chinese, English, Korean, Japanese)",bloomtown-a-different-story-ps4-ps5,EP4917-PPSA18208_00-0541072695451909,https://image.api.playstation.com/vulcan/ap/rnd/202602/1019/965dbf1366d9da67536310a310d27c11932fcbe789c0e35f.png?w=200,1,1,,cat.gma.Autumn_Adventures_26_New,1eda2d3d-2420-4522-9c9d-4b7491f91f4f,en-id,https://store.playstation.com/en-id/product/EP4917-PPSA18208_00-0541072695451909,Playstation,TRD,null,387390,193695,2081,1040,35.54,17.77,87500,43750,24.99,12.49,198.00,99.00
74,https://www.metacritic.com/game/aliens-dark-descent,2026-10-07T14:59:00.000Z,2026-09-23,/game/110158,20,31,59,,,,,0000-00-00,Strategy,65%,Aliens: Dark Descent,"Aliens: Dark Descent (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",aliens-dark-descent-ps4-ps5,EP4133-PPSA08312_00-ALIENSDARKDESCEN,https://image.api.playstation.com/vulcan/ap/rnd/202303/2213/099fc5e72fff1ba84d0588dc3d0634244096c1ee1ccd51a3.png?w=200,1,1,1,cat.gma.Autumn_Adventures_26_New,1eda2d3d-2420-4522-9c9d-4b7491f91f4f,en-id,https://store.playstation.com/en-id/product/EP4133-PPSA08312_00-ALIENSDARKDESCEN,Playstation,TRD,null,642690,224941,2749,962,55.93,19.57,2.49900,87465,39.99,13.99,308.00,107.80
74,https://www.metacritic.com/game/kingdom-hearts-melody-of-memory,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Family,60%,KINGDOM HEARTS Melody of Memory,KINGDOM HEARTS Melody of Memory (English),kingdom-hearts-melody-of-memory-ps4,EP0082-CUSA18879_00-KHMOM00000000000,https://image.api.playstation.com/vulcan/ap/rnd/202008/1403/2LSlnR7l6rbrxOzvxa6qBD22.png?w=200,1,0,3,cat.gma.Autumn_Adventures_26_New,1eda2d3d-2420-4522-9c9d-4b7491f91f4f,en-id,https://store.playstation.com/en-id/product/EP0082-CUSA18879_00-KHMOM00000000000,Playstation,TRD,null,775890,310356,3499,1399,76.30,30.52,39899,15959,59.99,23.99,449.00,179.60
74,https://www.metacritic.com/game/rad,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Action,75%,RAD,RAD,rad-ps4,EP0700-CUSA15267_00-RADTHEGAME000000,https://image.api.playstation.com/vulcan/img/cfn/11307XaPkHQPd32AZKmqHQn9qaJazCAOGH9QoymCUKHwQPMArjAU-cJZLRLNfiXGHdqDz_wKRMGhIlhKzqbw2Hm3Z7YmsTvM.png?w=200,1,0,,cat.gma.x_Deals,322ea58b-1a57-4586-93e0-286d1e926394,en-in,https://store.playstation.com/en-in/product/EP0700-CUSA15267_00-RADTHEGAME000000,Playstation,TRD,null,,,1664,416,,,69900,17475,19.99,4.99,,
74,https://www.metacritic.com/game/extreme-exorcism,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Arcade, Party",50%,Extreme Exorcism,Extreme Exorcism,extreme-exorcism-ps4,EP4337-CUSA01869_00-EECROSSBUY000001,https://image.api.playstation.com/cdn/EP4337/CUSA01869_00/cPdAhALUppmllqswGxm949XXx7kBmFBu.png?w=200,1,0,,cat.gma.x_Deals,322ea58b-1a57-4586-93e0-286d1e926394,en-in,https://store.playstation.com/en-in/product/EP4337-CUSA01869_00-EECROSSBUY000001,Playstation,TRD,null,,,499,249,,,25700,12850,5.99,2.99,,
74,https://www.metacritic.com/game/lara-croft-and-the-temple-of-osiris,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Adventure, Puzzle",85%,Lara Croft and the Temple of Osiris,Lara Croft and the Temple of Osiris,lara-croft-and-the-temple-of-osiris-ps4,EP0082-CUSA00806_00-LARACROFT2OSIRIS,https://image.api.playstation.com/cdn/EP0082/CUSA00806_00/nnjRpnMH63WwolTeln9pmdAmgyuj73bq.png?w=200,1,0,,cat.gma.x_Deals,322ea58b-1a57-4586-93e0-286d1e926394,en-in,https://store.playstation.com/en-in/product/EP0082-CUSA00806_00-LARACROFT2OSIRIS,Playstation,TRD,null,,,1499,224,,,69900,10485,19.99,2.99,,
74,https://www.metacritic.com/game/the-cub,2026-10-07T22:59:00.000Z,2026-09-23,/game/106076,3,3,4,,,,,0000-00-00,Adventure,60%,The Cub,The Cub,the-cub-ps4,EP6958-CUSA45359_00-0433612992971532,https://image.api.playstation.com/vulcan/ap/rnd/202311/3017/d650a4649f1f9df37704ff45887769e5a248d82358503f22.png?w=200,1,0,,cat.gma.x_Deals,322ea58b-1a57-4586-93e0-286d1e926394,en-in,https://store.playstation.com/en-in/product/EP6958-CUSA45359_00-0433612992971532,Playstation,TRD,null,,,1206,482,,,50900,20360,14.99,5.99,,
74,https://www.metacritic.com/game/the-cub,2026-10-07T22:59:00.000Z,2026-09-23,/game/106076,3,3,4,,,,,0000-00-00,Adventure,60%,The Cub,The Cub,the-cub-ps5,EP6958-PPSA18786_00-0129564359914692,https://image.api.playstation.com/vulcan/ap/rnd/202311/3017/d650a4649f1f9df37704ff45887769e5a248d82358503f22.png?w=200,0,1,,cat.gma.x_Deals,322ea58b-1a57-4586-93e0-286d1e926394,en-in,https://store.playstation.com/en-in/product/EP6958-PPSA18786_00-0129564359914692,Playstation,TRD,null,,,1248,499,,,52500,21000,14.99,5.99,,
74,https://www.metacritic.com/game/lost-words-beyond-the-page,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Adventure, Casual, Family",50%,Lost Words: Beyond the Page,Lost Words: Beyond the Page,lost-words-beyond-the-page-ps4,EP4908-CUSA13908_00-LOSTWORDSGAME000,https://image.api.playstation.com/vulcan/ap/rnd/202102/2410/aC1iAwQsohaaLleNqPf1C5Cg.png?w=200,1,0,,cat.gma.x_Deals,322ea58b-1a57-4586-93e0-286d1e926394,en-in,https://store.playstation.com/en-in/product/EP4908-CUSA13908_00-LOSTWORDSGAME000,Playstation,TRD,null,,,1248,624,,,64900,32450,14.99,7.49,,
74,https://www.metacritic.com/game/rune-factory-4-special,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Role Playing Games,85%,Rune Factory 4 Special,Rune Factory 4 Special,rune-factory-4-special-ps4,EP4492-CUSA28019_00-RUNEFACTORY4SP00,https://image.api.playstation.com/vulcan/ap/rnd/202110/2700/rY4eiAy284Y5zPx9BMkTaJyR.png?w=200,1,0,,cat.gma.x_Deals,322ea58b-1a57-4586-93e0-286d1e926394,en-in,https://store.playstation.com/en-in/product/EP4492-CUSA28019_00-RUNEFACTORY4SP00,Playstation,TRD,null,,,2497,374,,,1.04900,15735,,,,
74,https://www.metacritic.com/game/i-am-setsuna,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Role Playing Games,70%,I am Setsuna,I am Setsuna,i-am-setsuna-ps4,EP0082-CUSA04740_00-IAMSETSUNAGAME00,https://image.api.playstation.com/cdn/EP0082/CUSA04740_00/MBRs59V458I2PqzW7y1nBkDZ7LEBY0aw.png?w=200,1,0,,cat.gma.x_Deals,322ea58b-1a57-4586-93e0-286d1e926394,en-in,https://store.playstation.com/en-in/product/EP0082-CUSA04740_00-IAMSETSUNAGAME00,Playstation,TRD,null,,,3330,999,,,1.39900,41970,39.99,11.99,,
74,https://www.metacritic.com/game/tt-isle-of-man-ride-on-the-edge-2,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Simulation, Driving/Racing, Sport",80%,TT Isle of Man: Ride on the Edge 2,TT Isle of Man: Ride on the Edge 2,tt-isle-of-man-ride-on-the-edge-2-ps4,EP4008-CUSA17001_00-TT2SIEE000000000,https://image.api.playstation.com/vulcan/img/cfn/11307ic9I-mQd_RbQWTeRCHNkctmjjSZuz8UM3I2Qil05edw1nycXodyx9FfiyjGQmnHg2h4OBmW5Z65lyLJPf-syFcNcU_f.png?w=200,1,0,,cat.gma.x_Deals,322ea58b-1a57-4586-93e0-286d1e926394,en-in,https://store.playstation.com/en-in/product/EP4008-CUSA17001_00-TT2SIEE000000000,Playstation,TRD,null,,,1999,399,,,1.29900,25980,29.99,5.99,,
74,https://www.metacritic.com/game/chroma-squad,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Strategy,50%,Chroma Squad,Chroma Squad,chroma-squad-ps4,EP0700-CUSA07623_00-BUILDVERSION1000,https://image.api.playstation.com/cdn/EP0700/CUSA07623_00/uphW1BmbO0SPppcY8MY5BxcPtUQD1hMG.png?w=200,1,0,,cat.gma.x_Deals,322ea58b-1a57-4586-93e0-286d1e926394,en-in,https://store.playstation.com/en-in/product/EP0700-CUSA07623_00-BUILDVERSION1000,Playstation,TRD,null,,,1248,624,,,64900,32450,14.99,7.49,,
74,https://www.metacritic.com/game/cursed-to-golf,2026-10-07T22:59:00.000Z,2026-09-23,/game/93251,8,,18,,,,,0000-00-00,Action,80%,Cursed to Golf,Cursed to Golf,cursed-to-golf-ps4-ps5,EP5360-PPSA08410_00-CURSEDTOGOLFP5EU,https://image.api.playstation.com/vulcan/ap/rnd/202207/1812/lJA7xSnxU5fmQXpsxgLFZi6h.png?w=200,1,1,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-in,https://store.playstation.com/en-in/product/EP5360-PPSA08410_00-CURSEDTOGOLFP5EU,Playstation,TRD,null,,,1664,332,,,69900,13980,19.99,3.99,,
74,https://www.metacritic.com/game/darius-cozmic-collection-arcade,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Arcade",60%,Darius Cozmic Collection Arcade,Darius Cozmic Collection Arcade,darius-cozmic-collection-arcade-ps4,EP8204-CUSA18551_00-DARIUSCCARCADE00,https://image.api.playstation.com/vulcan/img/cfn/11307EFFg3dgxV69UpoeORA6FDiSIUQ-KRcIk2oFzifgGlqYFIzr9BVxF4vet6-0fvGtIm5YfczTWFOuSgGNXQ-w-xkmJhf-.png?w=200,1,0,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-in,https://store.playstation.com/en-in/product/EP8204-CUSA18551_00-DARIUSCCARCADE00,Playstation,TRD,null,,,2499,999,,,1.39900,55960,,,,
74,https://www.metacritic.com/game/project-warlock,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Adventure, Shooter",85%,Project Warlock,Project Warlock,project-warlock-ps4,EP2627-CUSA19374_00-PROJECTWARLOCKEU,https://image.api.playstation.com/vulcan/img/cfn/11307et_D9-GUkJy6Ur2iW5iN22HRyrpPe2PrwsbsSpoCAMIBgKTMTerk3WXIcB4EFZ0KxMh5Pe2IkOf-zsc4yIXFFITH5h7.png?w=200,1,0,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-in,https://store.playstation.com/en-in/product/EP2627-CUSA19374_00-PROJECTWARLOCKEU,Playstation,TRD,null,,,1248,187,,,64900,9735,14.99,2.24,,
74,https://www.metacritic.com/game/masters-of-anima,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Adventure, Strategy",80%,Masters of Anima,Masters of Anima,masters-of-anima-ps4,EP4133-CUSA09757_00-MASTEROFANIMAPS4,https://image.api.playstation.com/cdn/EP4133/CUSA09757_00/XUVS3n4mtbUaQ9K0poJeDuNAup9Hglj3.png?w=200,1,0,1,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-in,https://store.playstation.com/en-in/product/EP4133-CUSA09757_00-MASTEROFANIMAPS4,Playstation,TRD,null,,,582,116,,,24500,4900,6.99,1.39,,
74,https://www.metacritic.com/game/for-the-king,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Adventure, Role Playing Games, Strategy",80%,For The King,For The King,for-the-king-ps4,EP4395-CUSA12941_00-FORTHEKING000001,https://image.api.playstation.com/cdn/EP4395/CUSA12941_00/x7ANceXfy6aRaOsOdVtrUmzjRxzNke1D.png?w=200,1,0,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-in,https://store.playstation.com/en-in/product/EP4395-CUSA12941_00-FORTHEKING000001,Playstation,TRD,null,,,1749,349,,,1.07900,21580,24.99,4.99,,
74,https://www.metacritic.com/game/one-piece-pirate-warriors-3,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Adventure",90%,One Piece Pirate Warriors 3,One Piece Pirate Warriors 3,one-piece-pirate-warriors-3-ps4,EP0700-CUSA01742_00-PROJECTOP3EU0000,https://image.api.playstation.com/cdn/EP0700/CUSA01742_00/iBrAkgF8XFq7ybqz8V4rk1HxEPaeBh1x.png?w=200,1,0,,cat.gma.Autumn_Adventures_26_New,fc461e2d-f0a2-4b15-bf1f-73a825efca1c,en-tr,https://store.playstation.com/en-tr/product/EP0700-CUSA01742_00-PROJECTOP3EU0000,Playstation,TRD,null,,,,,,,69900,6990,59.99,8.99,,
74,https://www.metacritic.com/game/steredenn-binary-stars,2026-10-08T06:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Arcade, Shooter",70%,Steredenn: Binary Stars,Steredenn: Binary Stars,steredenn-binary-stars-ps4,UP1309-CUSA05108_00-STEREDENN0000PXN,https://image.api.playstation.com/cdn/UP1309/CUSA05108_00/rOH6D6QBxtpv0GHtlFaZZqvurbTQrjQu.png?w=200,1,0,,cat.gma.PlayStationIndies,cf1645a7-a2e6-4151-8638-050cff3b1728,en-us,https://store.playstation.com/en-us/product/UP1309-CUSA05108_00-STEREDENN0000PXN,Playstation,TRD,null,,,,,,,,,12.99,3.89,,
74,https://www.metacritic.com/game/titan-attacks,2026-10-08T06:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Shooter",90%,Titan Attacks!,Titan Attacks!,titan-attacks-ps4,UP4395-CUSA00323_00-TITANPACKPS4USA0,https://image.api.playstation.com/cdn/UP4395/CUSA00323_00/CLk1YJWdfbTcfEAWJxbmvzLGmk9lk14W.png?w=200,1,0,,cat.gma.PlayStationIndies,cf1645a7-a2e6-4151-8638-050cff3b1728,en-us,https://store.playstation.com/en-us/product/UP4395-CUSA00323_00-TITANPACKPS4USA0,Playstation,TRD,null,,,,,,,,,9.99,0.99,,
74,https://www.metacritic.com/game/keywe,2026-10-08T06:59:00.000Z,2026-09-23,/game/82661,6,8,15,,,,,0000-00-00,"Casual, Family, Party",85%,KeyWe,KeyWe,keywe-ps4-ps5,UP2660-PPSA02210_00-KEYWEFULLGAME001,https://image.api.playstation.com/vulcan/ap/rnd/202105/1912/WMXaapbdo2OiZP2zJ1sDab3n.png?w=200,1,1,,cat.gma.PlayStationIndies,cf1645a7-a2e6-4151-8638-050cff3b1728,en-us,https://store.playstation.com/en-us/product/UP2660-PPSA02210_00-KEYWEFULLGAME001,Playstation,TRD,null,,,,,,,,,24.99,3.74,,
73,https://www.metacritic.com/game/sleep-awake,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Action,40%,SLEEP AWAKE,"SLEEP AWAKE (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",sleep-awake-ps5,UP8651-PPSA23538_00-SLEEPAWAKE000000,https://image.api.playstation.com/vulcan/ap/rnd/202506/0421/1ba9454aa88e9edfedd04bbb5358bdd17619090bee01e0a0.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/UP8651-PPSA23538_00-SLEEPAWAKE000000,Playstation,TRD,null,476190,285714,2497,1498,42.68,25.60,1.29900,77940,29.99,17.99,238.00,142.80
73,https://www.metacritic.com/game/neversong,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Adventure, Puzzle",60%,Neversong,"Neversong (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",neversong-ps4,JP5134-CUSA19398_00-NEVERSONGJAPAN01,https://image.api.playstation.com/vulcan/ap/rnd/202006/1400/ajGOYm4SgVMBCRGRzOSReJCR.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/JP5134-CUSA19398_00-NEVERSONGJAPAN01,Playstation,TRD,null,309690,123876,,,28.42,11.36,,,,,148.00,59.20
73,https://www.metacritic.com/game/crisol-theater-of-idols,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Adventure, Horror",30%,Crisol: Theater of Idols,"Crisol: Theater of Idols (Simplified Chinese, English, Korean)",crisol-theater-of-idols-ps5,UP8651-PPSA28603_00-CRISOL0000000000,https://image.api.playstation.com/vulcan/ap/rnd/202506/0421/5e966826deebf4f195d87c78d6ac9784982ef43a549f7981.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/UP8651-PPSA28603_00-CRISOL0000000000,Playstation,TRD,null,309690,216783,1498,1048,28.42,19.89,77400,54180,17.99,12.59,148.00,103.60
73,https://www.metacritic.com/game/the-gap,2026-10-07T14:59:00.000Z,2026-09-23,/game/127028,3,4,6,,,,,0000-00-00,Adventure,30%,The Gap,"The Gap (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",the-gap-ps4-ps5,EP2627-PPSA10000_00-THEGAPPS50000000,https://image.api.playstation.com/vulcan/ap/rnd/202308/1011/55be0b6e71af0fa0fffdeed2f8af700187f50276a8c88860.png?w=200,1,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/EP2627-PPSA10000_00-THEGAPPS50000000,Playstation,TRD,null,154290,108003,,,20.27,14.18,,,19.99,4.99,148.00,103.60
73,https://www.metacritic.com/game/temtem,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Adventure, Role Playing Games",70%,Temtem,"Temtem (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",temtem-ps5,UP3864-PPSA01800_00-TEMTEM000000000A,https://image.api.playstation.com/vulcan/img/rnd/202112/1617/C52StOGQW0xqZelMISoU3Jwk.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/UP3864-PPSA01800_00-TEMTEM000000000A,Playstation,TRD,null,698190,209457,2749,824,63.05,18.91,1.94900,58470,44.99,13.49,348.00,104.40
73,https://www.metacritic.com/game/demonschool,2026-10-07T14:59:00.000Z,2026-09-23,/game/109270,3,,,,,,,0000-00-00,Role Playing Games,20%,Demonschool,"Demonschool (Simplified Chinese, English, Japanese)",demonschool-ps4,UP2251-CUSA41714_00-0846060214601916,https://image.api.playstation.com/vulcan/ap/rnd/202302/2804/227a3dd7c031830472f74541ed8127e9c0baa2007279f29d.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/UP2251-CUSA41714_00-0846060214601916,Playstation,TRD,null,220890,176712,1831,1464,28.42,22.73,94900,75920,24.99,19.99,148.00,118.40
73,https://www.metacritic.com/game/demonschool,2026-10-07T14:59:00.000Z,2026-09-23,/game/109270,3,,,,,,,0000-00-00,Role Playing Games,20%,Demonschool,"Demonschool (Simplified Chinese, English, Japanese)",demonschool-ps5,UP2251-PPSA15170_00-0685588062806723,https://image.api.playstation.com/vulcan/ap/rnd/202302/2804/227a3dd7c031830472f74541ed8127e9c0baa2007279f29d.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/UP2251-PPSA15170_00-0685588062806723,Playstation,TRD,null,220890,176712,1831,1464,28.42,22.73,94900,75920,24.99,19.99,148.00,118.40
73,https://www.metacritic.com/game/classified-france-44,2026-10-07T14:59:00.000Z,2026-09-23,/game/129537,19,22,,,,,,0000-00-00,"Role Playing Games, Strategy",80%,Classified: France '44,"Classified: France '44 (Simplified Chinese, English, Japanese, Traditional Chinese)",classified-france-44-ps5,EP4064-PPSA13722_00-0883804729536680,https://image.api.playstation.com/vulcan/ap/rnd/202309/2013/59b18647bd965dc72cac1e80f9c7be7a8732f205c1654304.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/EP4064-PPSA13722_00-0883804729536680,Playstation,TRD,null,476190,95238,2249,449,48.80,9.76,1.09900,21980,34.99,6.99,268.00,53.60
73,https://www.metacritic.com/game/wrestlequest,2026-10-07T14:59:00.000Z,2026-09-23,/game/109319,40,50,77,,,,,0000-00-00,"Role Playing Games, Fighting",70%,WrestleQuest,"WrestleQuest (Simplified Chinese, English)",wrestlequest-ps5,HP2854-PPSA15502_00-WRESTLEQUESTP5AS,https://image.api.playstation.com/vulcan/ap/rnd/202304/1818/30b0d070d0419cab6295301bf109e10a743f1040283a4db0.png?w=200,0,1,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-id,https://store.playstation.com/en-id/product/HP2854-PPSA15502_00-WRESTLEQUESTP5AS,Playstation,TRD,null,476190,142857,,,42.68,12.80,,,,,238.00,71.40
